edad,ypchtotcor,educc,pobreza
51,351465.0,3,3.0
75,351465.0,0,3.0
52,351465.0,3,3.0
47,351465.0,3,3.0
60,1205222.0,6,3.0
29,1205222.0,6,3.0
20,1205222.0,5,3.0
52,416667.0,6,3.0
19,416667.0,5,3.0
64,1800000.0,6,3.0
27,1403750.0,6,3.0
31,1403750.0,5,3.0
35,2040084.0,6,3.0
32,2040084.0,6,3.0
48,280000.0,2,2.0
54,360000.0,1,3.0
60,360000.0,1,3.0
44,266667.0,2,3.0
47,266667.0,3,3.0
21,266667.0,5,3.0
77,233185.0,1,2.0
79,233185.0,2,2.0
86,233185.0,2,2.0
39,579000.0,3,3.0
36,579000.0,6,3.0
72,346917.0,0,2.0
85,503278.0,1,2.0
66,587820.0,1,3.0
69,587820.0,0,3.0
51,298868.0,3,3.0
51,298868.0,4,3.0
27,298868.0,4,3.0
26,221667.0,4,2.0
25,221667.0,4,2.0
47,775000.0,3,3.0
63,520000.0,1,3.0
53,500000.0,2,2.0
63,261963.0,1,3.0
72,261963.0,1,3.0
39,261963.0,0,3.0
26,261963.0,1,3.0
64,330000.0,4,1.0
34,330000.0,3,1.0
18,253775.0,4,2.0
62,253775.0,4,2.0
71,658459.0,2,3.0
68,658459.0,2,3.0
45,317340.0,4,3.0
77,317340.0,4,3.0
48,317340.0,4,3.0
84,317340.0,2,3.0
18,317340.0,4,3.0
54,312500.0,6,3.0
40,312500.0,6,3.0
61,680000.0,3,3.0
72,214484.0,0,1.0
39,214484.0,4,1.0
36,450000.0,3,3.0
61,517334.0,3,3.0
53,517334.0,4,3.0
56,166064.0,4,2.0
54,166064.0,4,2.0
55,194393.0,3,2.0
61,194393.0,1,2.0
24,194393.0,6,2.0
61,470000.0,2,3.0
33,262560.0,4,3.0
38,262560.0,4,3.0
59,233334.0,4,2.0
56,233334.0,2,2.0
62,200000.0,1,1.0
63,276857.0,1,3.0
68,276857.0,1,3.0
52,709167.0,1,3.0
32,709167.0,4,3.0
85,285476.0,0,3.0
59,285476.0,1,3.0
56,285476.0,0,3.0
37,285476.0,3,3.0
27,285476.0,2,3.0
22,285476.0,4,3.0
68,346959.0,1,2.0
70,346959.0,2,2.0
53,477389.0,4,3.0
90,477389.0,1,3.0
59,402833.0,1,3.0
56,402833.0,3,3.0
60,402833.0,1,3.0
37,240000.0,4,3.0
41,240000.0,4,3.0
61,904876.0,6,3.0
25,904876.0,5,3.0
65,6000000.0,6,3.0
90,334334.0,2,3.0
84,334334.0,0,3.0
40,334334.0,4,3.0
65,334334.0,0,3.0
62,442400.0,2,3.0
58,442400.0,4,3.0
63,552084.0,6,3.0
59,552084.0,4,3.0
49,642647.0,6,3.0
84,642647.0,4,3.0
75,290287.0,3,3.0
49,290287.0,2,3.0
38,290287.0,3,3.0
67,642578.0,4,3.0
61,639584.0,4,3.0
22,639584.0,5,3.0
94,851000.0,2,3.0
67,851000.0,5,3.0
51,162697.0,2,1.0
23,162697.0,5,1.0
20,162697.0,4,1.0
37,226000.0,4,3.0
32,226000.0,4,3.0
60,742778.0,5,3.0
28,742778.0,4,3.0
35,742778.0,6,3.0
63,615000.0,6,2.0
79,477968.0,1,3.0
56,477968.0,0,3.0
64,206000.0,1,1.0
37,206000.0,6,1.0
58,300000.0,4,3.0
26,300000.0,5,3.0
48,200000.0,6,2.0
48,200000.0,6,2.0
21,200000.0,5,2.0
39,300000.0,6,2.0
40,300000.0,5,2.0
39,408918.0,6,3.0
40,408918.0,4,3.0
25,168918.0,4,3.0
25,168918.0,3,3.0
74,398310.0,4,2.0
74,603000.0,4,3.0
30,4280834.0,4,3.0
50,207143.0,6,3.0
21,207143.0,4,3.0
20,207143.0,4,3.0
23,207143.0,4,3.0
46,480000.0,6,3.0
80,270696.0,2,3.0
65,270696.0,3,3.0
33,270696.0,4,3.0
70,243807.0,1,3.0
74,243807.0,2,3.0
23,243807.0,6,3.0
58,265156.0,3,3.0
53,265156.0,4,3.0
31,265156.0,5,3.0
25,265156.0,4,3.0
76,323824.0,1,3.0
76,323824.0,1,3.0
26,323824.0,5,3.0
62,933334.0,4,3.0
58,933334.0,4,3.0
68,559584.0,4,3.0
64,559584.0,3,3.0
59,500000.0,1,2.0
52,227972.0,2,3.0
68,227972.0,0,3.0
78,227972.0,1,3.0
48,227972.0,2,3.0
53,227972.0,4,3.0
36,227972.0,4,3.0
77,1035417.0,4,3.0
50,1035417.0,6,3.0
61,310000.0,6,1.0
63,355851.0,1,3.0
56,355851.0,6,3.0
18,355851.0,4,3.0
96,355851.0,1,3.0
80,333911.0,1,3.0
54,333911.0,4,3.0
48,333911.0,2,3.0
74,333911.0,1,3.0
49,333911.0,2,3.0
70,484722.0,2,3.0
45,484722.0,4,3.0
63,484722.0,4,3.0
71,192500.0,3,3.0
51,192500.0,6,3.0
24,192500.0,5,3.0
72,1095003.0,2,3.0
73,1095003.0,6,3.0
37,1095003.0,6,3.0
71,1443557.0,5,3.0
69,1443557.0,3,3.0
91,1140000.0,4,3.0
43,1217500.0,6,3.0
41,1217500.0,6,3.0
89,627062.0,4,3.0
60,627062.0,6,3.0
30,627062.0,4,3.0
52,285889.0,1,3.0
23,285889.0,4,3.0
50,285889.0,1,3.0
77,110000.0,1,1.0
73,110000.0,0,1.0
58,110000.0,1,1.0
32,110000.0,4,1.0
45,119958.0,1,1.0
34,119958.0,3,1.0
50,341667.0,1,2.0
58,260000.0,1,3.0
61,260000.0,1,3.0
65,260000.0,2,3.0
45,120896.0,2,1.0
40,120896.0,1,1.0
38,363935.0,1,3.0
56,262500.0,3,1.0
90,386114.0,2,3.0
72,386114.0,2,3.0
31,386114.0,6,3.0
60,160834.0,2,1.0
55,160834.0,4,1.0
73,166274.0,1,3.0
66,166274.0,1,3.0
38,166274.0,4,3.0
31,166274.0,4,3.0
70,232834.0,1,3.0
35,232834.0,4,3.0
29,232834.0,3,3.0
46,283534.0,2,3.0
43,283534.0,4,3.0
43,189113.0,4,3.0
45,189113.0,4,3.0
19,392777.0,5,3.0
47,392777.0,4,3.0
64,232799.0,4,3.0
61,232799.0,3,3.0
18,232799.0,3,3.0
52,493333.0,4,3.0
68,493333.0,4,3.0
25,493333.0,5,3.0
65,1075000.0,6,3.0
56,1075000.0,4,3.0
30,315542.0,5,3.0
30,315542.0,6,3.0
71,814444.0,3,3.0
71,814444.0,3,3.0
42,814444.0,6,3.0
53,450000.0,4,3.0
44,450000.0,4,3.0
21,450000.0,5,3.0
69,524350.0,3,2.0
67,483333.0,4,3.0
64,483333.0,3,3.0
66,413300.0,4,3.0
65,413300.0,4,3.0
32,413300.0,4,3.0
54,676042.0,4,3.0
54,676042.0,4,3.0
27,676042.0,4,3.0
64,1040000.0,4,3.0
79,475000.0,3,3.0
82,475000.0,1,3.0
78,349778.0,1,2.0
54,576250.0,3,3.0
64,576250.0,6,3.0
39,309468.0,1,3.0
55,309468.0,2,3.0
95,550000.0,0,3.0
63,210469.0,0,3.0
56,210469.0,1,3.0
34,210469.0,6,3.0
84,388306.0,1,3.0
87,388306.0,1,3.0
50,388306.0,4,3.0
47,300000.0,4,2.0
87,279926.0,1,3.0
80,279926.0,0,3.0
52,279926.0,4,3.0
44,225000.0,2,3.0
51,225000.0,2,3.0
27,200000.0,2,2.0
24,200000.0,5,2.0
70,810000.0,6,3.0
44,250000.0,3,2.0
36,802000.0,6,3.0
54,1325000.0,6,3.0
51,1325000.0,6,3.0
35,650000.0,2,3.0
26,1995000.0,5,3.0
30,1995000.0,6,3.0
46,365000.0,6,3.0
23,365000.0,5,3.0
49,170000.0,4,2.0
48,170000.0,6,2.0
19,170000.0,5,2.0
19,170000.0,5,2.0
63,447000.0,6,3.0
30,447000.0,6,3.0
47,249192.0,1,3.0
27,249192.0,4,3.0
62,354500.0,4,3.0
61,354500.0,3,3.0
47,168417.0,4,2.0
45,168417.0,4,2.0
42,309447.0,6,3.0
34,309447.0,4,3.0
60,245278.0,4,3.0
25,245278.0,5,3.0
35,416667.0,0,3.0
34,291055.0,3,3.0
39,291055.0,4,3.0
18,291055.0,5,3.0
80,1029761.0,4,3.0
56,526435.0,2,3.0
66,269991.0,1,3.0
44,269991.0,4,3.0
33,269991.0,6,3.0
77,446389.0,1,3.0
72,446389.0,1,3.0
82,218359.0,1,3.0
80,218359.0,1,3.0
53,218359.0,0,3.0
54,218359.0,1,3.0
40,276419.0,2,3.0
24,276419.0,5,3.0
35,258674.0,3,3.0
32,258674.0,4,3.0
72,258674.0,1,3.0
33,872222.0,6,3.0
46,872222.0,6,3.0
20,872222.0,5,3.0
58,305417.0,1,3.0
53,305417.0,1,3.0
40,305417.0,2,3.0
39,305417.0,2,3.0
80,407086.0,2,3.0
53,407086.0,3,3.0
74,573861.0,3,3.0
68,573861.0,4,3.0
42,205351.0,1,3.0
39,205351.0,3,3.0
22,205351.0,5,3.0
19,205351.0,4,3.0
59,370000.0,3,1.0
46,190015.0,4,2.0
40,190015.0,4,2.0
50,400000.0,1,1.0
29,324843.0,4,3.0
34,324843.0,4,3.0
50,550000.0,3,3.0
26,600000.0,6,3.0
52,946667.0,4,3.0
81,315000.0,1,3.0
57,315000.0,3,3.0
80,399646.0,2,3.0
72,399646.0,1,3.0
52,399646.0,3,3.0
70,412375.0,1,3.0
72,412375.0,1,3.0
59,205092.0,4,3.0
57,205092.0,2,3.0
20,205092.0,5,3.0
23,205092.0,6,3.0
56,49044.0,1,1.0
53,408333.0,2,3.0
70,530405.0,2,3.0
65,530405.0,4,3.0
48,342654.0,4,3.0
30,342654.0,4,3.0
74,661022.0,2,3.0
66,661022.0,3,3.0
44,661022.0,6,3.0
69,517972.0,4,3.0
28,517972.0,6,3.0
62,750000.0,4,3.0
65,7375.0,2,1.0
58,7375.0,4,1.0
65,163200.0,3,2.0
44,163200.0,3,2.0
20,163200.0,5,2.0
22,200000.0,6,2.0
37,132131.0,3,1.0
37,132131.0,4,1.0
65,132131.0,1,1.0
59,132131.0,1,1.0
33,167143.0,3,2.0
67,167143.0,2,2.0
34,333270.0,2,3.0
32,333270.0,2,3.0
43,336105.0,2,3.0
35,336105.0,2,3.0
74,400628.0,3,3.0
74,400628.0,3,3.0
50,400628.0,4,3.0
23,400628.0,5,3.0
57,613333.0,4,2.0
45,258399.0,4,3.0
44,258399.0,4,3.0
18,258399.0,4,3.0
71,460000.0,1,3.0
44,460000.0,0,3.0
40,460000.0,3,3.0
51,447778.0,4,3.0
24,447778.0,6,3.0
21,447778.0,5,3.0
61,1014750.0,4,3.0
64,375553.0,2,3.0
57,562500.0,6,3.0
48,562500.0,6,3.0
62,341250.0,3,3.0
57,341250.0,4,3.0
28,341250.0,6,3.0
27,390292.0,6,3.0
26,390292.0,6,3.0
36,403494.0,3,3.0
35,403494.0,4,3.0
65,300000.0,3,2.0
45,215059.0,4,2.0
21,215059.0,5,2.0
61,220287.0,2,2.0
65,220287.0,2,2.0
32,220287.0,3,2.0
39,476667.0,6,3.0
62,630636.0,3,3.0
45,630636.0,3,3.0
24,630636.0,5,3.0
23,630636.0,5,3.0
61,800000.0,4,3.0
24,170082.0,4,2.0
50,170082.0,2,2.0
20,546334.0,5,3.0
62,546334.0,3,3.0
57,420000.0,6,2.0
81,420000.0,3,2.0
61,420000.0,3,2.0
34,2805000.0,6,3.0
33,2805000.0,6,3.0
73,943861.0,3,3.0
77,1050000.0,1,3.0
88,598861.0,0,3.0
83,598861.0,0,3.0
36,159632.0,2,2.0
36,159632.0,2,2.0
78,394333.0,0,3.0
68,394333.0,1,3.0
33,394333.0,2,3.0
96,198262.0,0,2.0
84,198262.0,1,2.0
52,198262.0,2,2.0
71,318000.0,1,3.0
72,318000.0,1,3.0
70,223697.0,0,1.0
55,223697.0,2,1.0
59,175000.0,2,1.0
50,175000.0,1,1.0
21,175000.0,6,1.0
40,171056.0,2,3.0
35,171056.0,2,3.0
18,171056.0,4,3.0
80,414468.0,1,3.0
53,414468.0,0,3.0
52,250000.0,2,1.0
63,250000.0,2,1.0
50,600000.0,4,3.0
25,600000.0,4,3.0
35,262500.0,3,3.0
39,262500.0,4,3.0
60,735917.0,3,3.0
59,735917.0,3,3.0
37,323042.0,5,3.0
74,323042.0,2,3.0
40,256265.0,4,3.0
39,256265.0,1,3.0
28,432375.0,3,3.0
23,432375.0,5,3.0
28,346641.0,4,3.0
43,346641.0,2,3.0
19,346641.0,3,3.0
32,711250.0,4,3.0
55,940000.0,4,3.0
27,940000.0,6,3.0
27,300000.0,4,3.0
35,300000.0,4,3.0
30,300000.0,4,3.0
52,619167.0,2,3.0
48,619167.0,4,3.0
25,619167.0,5,3.0
30,619167.0,4,3.0
75,614263.0,1,3.0
91,614263.0,1,3.0
32,280000.0,4,3.0
45,116667.0,6,1.0
45,116667.0,6,1.0
53,100000.0,5,1.0
50,100000.0,2,1.0
60,416273.0,5,3.0
60,416273.0,6,3.0
35,416273.0,6,3.0
27,416273.0,6,3.0
37,416273.0,6,3.0
27,416273.0,6,3.0
83,450834.0,2,3.0
91,450834.0,2,3.0
66,1361000.0,6,3.0
65,993000.0,4,3.0
58,148307.0,1,1.0
60,148307.0,1,1.0
38,138246.0,2,2.0
23,138246.0,4,2.0
25,138246.0,4,2.0
88,254678.0,2,3.0
54,254678.0,1,3.0
18,310000.0,1,3.0
21,310000.0,1,3.0
59,760000.0,5,3.0
19,760000.0,5,3.0
49,509459.0,6,3.0
19,509459.0,4,3.0
74,361737.0,2,3.0
78,517528.0,5,3.0
66,520000.0,3,2.0
34,258333.0,6,3.0
30,258333.0,4,3.0
61,340000.0,2,3.0
61,340000.0,2,3.0
27,340000.0,4,3.0
59,325000.0,4,3.0
56,325000.0,2,3.0
72,334778.0,2,3.0
74,334778.0,2,3.0
32,368868.0,4,3.0
66,215011.0,3,2.0
79,215011.0,0,2.0
75,412618.0,2,3.0
80,412618.0,0,3.0
49,125000.0,4,1.0
55,175000.0,1,1.0
27,175000.0,6,1.0
30,763333.0,3,3.0
38,763333.0,4,3.0
59,316035.0,3,3.0
89,316035.0,4,3.0
27,316035.0,6,3.0
44,129443.0,2,1.0
48,129443.0,2,1.0
22,129443.0,4,1.0
53,166667.0,3,1.0
57,166667.0,4,1.0
23,166667.0,4,1.0
80,235799.0,1,3.0
75,235799.0,0,3.0
55,235799.0,4,3.0
39,235799.0,4,3.0
72,379778.0,1,2.0
60,564411.0,1,3.0
67,564411.0,2,3.0
79,338056.0,1,3.0
65,338056.0,1,3.0
53,300000.0,2,3.0
51,300000.0,2,3.0
21,300000.0,6,3.0
41,544750.0,6,3.0
60,339910.0,4,3.0
35,339910.0,4,3.0
30,339910.0,4,3.0
66,769778.0,3,3.0
66,1010000.0,6,3.0
60,1010000.0,6,3.0
47,84310.0,3,1.0
65,84310.0,4,1.0
22,84310.0,3,1.0
18,84310.0,3,1.0
66,499931.0,4,3.0
18,499931.0,4,3.0
37,600000.0,6,3.0
53,690000.0,6,3.0
50,1112500.0,2,3.0
72,927334.0,3,3.0
52,927334.0,4,3.0
39,301667.0,4,2.0
19,301667.0,5,2.0
29,605567.0,4,3.0
28,605567.0,4,3.0
60,605567.0,2,3.0
20,605567.0,3,3.0
45,650000.0,4,3.0
44,1257917.0,4,3.0
43,1257917.0,6,3.0
31,1000000.0,6,3.0
43,1065000.0,6,3.0
45,1065000.0,5,3.0
61,1313833.0,4,3.0
57,340000.0,4,2.0
19,340000.0,4,2.0
51,1000000.0,6,3.0
30,1250000.0,6,3.0
27,1250000.0,6,3.0
32,718750.0,3,3.0
32,718750.0,6,3.0
32,1037500.0,6,3.0
33,1037500.0,5,3.0
29,821389.0,6,3.0
38,821389.0,6,3.0
40,183708.0,6,2.0
41,183708.0,4,2.0
86,183708.0,2,2.0
23,183708.0,4,2.0
20,183708.0,4,2.0
50,342320.0,4,3.0
54,342320.0,4,3.0
24,342320.0,3,3.0
19,342320.0,5,3.0
43,106302.0,4,1.0
38,106302.0,4,1.0
33,283333.0,4,3.0
58,283333.0,4,3.0
55,283333.0,3,3.0
39,472773.0,4,3.0
47,472773.0,4,3.0
39,455417.0,5,3.0
25,455417.0,5,3.0
65,365295.0,3,3.0
57,365295.0,6,3.0
38,242464.0,4,3.0
43,242464.0,4,3.0
21,130292.0,4,1.0
68,130292.0,3,1.0
60,130292.0,1,1.0
30,130292.0,4,1.0
52,615834.0,4,3.0
72,1014876.0,1,3.0
25,1014876.0,6,3.0
75,789500.0,3,3.0
54,789500.0,6,3.0
64,310000.0,4,1.0
53,665000.0,5,3.0
22,665000.0,5,3.0
57,579524.0,5,3.0
27,579524.0,5,3.0
55,579524.0,3,3.0
80,370471.0,1,3.0
78,370471.0,1,3.0
43,370471.0,0,3.0
75,328556.0,1,3.0
85,328556.0,1,3.0
81,328556.0,0,3.0
59,548567.0,4,3.0
61,548567.0,1,3.0
78,364750.0,1,2.0
53,207130.0,4,3.0
57,207130.0,4,3.0
25,207130.0,2,3.0
22,207130.0,5,3.0
34,1300000.0,4,3.0
61,387500.0,6,3.0
54,387500.0,6,3.0
29,387500.0,5,3.0
18,387500.0,4,3.0
45,1112500.0,6,3.0
58,1112500.0,6,3.0
80,1112500.0,3,3.0
24,1112500.0,5,3.0
37,1300000.0,6,3.0
66,205880.0,6,2.0
66,205880.0,1,2.0
21,205880.0,5,2.0
60,432778.0,4,3.0
64,432778.0,4,3.0
27,432778.0,6,3.0
60,662500.0,6,3.0
33,662500.0,6,3.0
58,87500.0,6,1.0
74,413778.0,2,2.0
29,585000.0,6,3.0
26,585000.0,6,3.0
49,343500.0,5,3.0
41,343500.0,6,3.0
44,227778.0,4,2.0
31,227778.0,4,2.0
19,227778.0,4,2.0
53,242083.0,2,3.0
51,242083.0,6,3.0
19,242083.0,4,3.0
67,890661.0,4,3.0
56,202865.0,6,3.0
49,202865.0,6,3.0
23,202865.0,5,3.0
21,202865.0,5,3.0
70,561465.0,1,3.0
58,561465.0,2,3.0
35,561465.0,6,3.0
73,561465.0,1,3.0
60,356600.0,4,3.0
67,356600.0,1,3.0
26,356600.0,3,3.0
55,273618.0,1,3.0
60,273618.0,2,3.0
27,273618.0,4,3.0
66,312826.0,0,3.0
58,312826.0,1,3.0
65,312826.0,0,3.0
65,312826.0,0,3.0
62,204197.0,1,3.0
37,204197.0,1,3.0
37,204197.0,2,3.0
70,602627.0,0,3.0
64,602627.0,1,3.0
51,235547.0,4,3.0
46,235547.0,3,3.0
27,235547.0,6,3.0
19,235547.0,4,3.0
71,628000.0,2,3.0
71,628000.0,1,3.0
65,604056.0,4,3.0
80,604056.0,4,3.0
37,476738.0,4,3.0
39,476738.0,4,3.0
18,476738.0,5,3.0
49,273484.0,3,3.0
42,273484.0,0,3.0
28,273484.0,4,3.0
22,273484.0,3,3.0
66,586111.0,4,3.0
65,586111.0,4,3.0
29,586111.0,6,3.0
68,746800.0,6,3.0
57,746800.0,4,3.0
27,746800.0,5,3.0
30,746800.0,6,3.0
55,625000.0,6,3.0
52,625000.0,2,3.0
72,455857.0,2,3.0
69,455857.0,1,3.0
63,1820834.0,4,3.0
62,1820834.0,6,3.0
74,849042.0,1,3.0
69,849042.0,2,3.0
40,238930.0,3,3.0
44,238930.0,3,3.0
19,238930.0,4,3.0
70,318917.0,2,3.0
91,318917.0,2,3.0
41,256904.0,4,3.0
22,256904.0,5,3.0
65,421310.0,3,3.0
61,421310.0,3,3.0
91,421310.0,3,3.0
65,262500.0,6,3.0
65,262500.0,4,3.0
30,262500.0,6,3.0
33,262500.0,6,3.0
47,101565.0,2,1.0
25,101565.0,5,1.0
28,101565.0,3,1.0
21,101565.0,4,1.0
81,347898.0,2,3.0
81,347898.0,0,3.0
49,347898.0,2,3.0
68,434586.0,3,3.0
39,434586.0,2,3.0
49,322667.0,3,3.0
43,322667.0,1,3.0
26,322667.0,2,3.0
41,2350000.0,6,3.0
50,2350000.0,6,3.0
56,700000.0,6,3.0
76,435000.0,1,3.0
45,435000.0,3,3.0
73,443917.0,4,2.0
59,380000.0,1,1.0
19,245000.0,4,1.0
57,294812.0,3,3.0
53,294812.0,1,3.0
29,159122.0,5,2.0
61,422931.0,2,3.0
66,422931.0,3,3.0
71,500000.0,2,3.0
44,144525.0,2,1.0
21,144525.0,5,1.0
31,271667.0,4,3.0
36,271667.0,6,3.0
55,330997.0,3,3.0
56,330997.0,4,3.0
26,330997.0,6,3.0
23,330997.0,5,3.0
22,330997.0,4,3.0
35,980000.0,4,3.0
28,0.0,4,1.0
53,506520.0,4,3.0
55,550000.0,4,1.0
38,0.0,4,1.0
63,850000.0,4,3.0
71,549561.0,2,2.0
47,569167.0,4,3.0
62,331968.0,4,3.0
61,331968.0,2,3.0
58,266667.0,0,3.0
38,266667.0,4,3.0
30,266667.0,0,3.0
73,412583.0,2,3.0
80,412583.0,2,3.0
26,412583.0,6,3.0
42,240798.0,4,3.0
37,240798.0,3,3.0
64,736584.0,1,3.0
40,736584.0,3,3.0
57,291000.0,4,2.0
18,291000.0,4,2.0
92,437931.0,3,3.0
87,437931.0,1,3.0
38,509000.0,4,3.0
46,509000.0,4,3.0
18,509000.0,5,3.0
35,1215833.0,3,3.0
57,313268.0,1,3.0
50,313268.0,2,3.0
49,1941215.0,6,3.0
80,738045.0,6,3.0
57,1666667.0,6,3.0
34,733333.0,6,3.0
28,175000.0,6,2.0
28,175000.0,6,2.0
25,390000.0,5,3.0
23,390000.0,5,3.0
54,203423.0,1,2.0
58,203423.0,1,2.0
27,203423.0,0,2.0
35,234769.0,6,3.0
31,320000.0,3,3.0
28,429750.0,2,3.0
59,223978.0,1,3.0
61,223978.0,1,3.0
32,554750.0,4,3.0
29,168572.0,6,1.0
64,234750.0,4,1.0
55,1461111.0,6,3.0
63,1461111.0,6,3.0
51,100000.0,2,1.0
52,131250.0,5,1.0
22,131250.0,5,1.0
60,166667.0,2,1.0
44,166667.0,1,1.0
74,166667.0,0,1.0
41,2590000.0,6,3.0
43,1610111.0,6,3.0
75,417806.0,6,3.0
21,417806.0,5,3.0
45,3050000.0,6,3.0
84,731008.0,1,3.0
35,1011959.0,6,3.0
28,1011959.0,5,3.0
68,650000.0,3,3.0
66,650000.0,6,3.0
32,650000.0,6,3.0
39,444907.0,6,3.0
43,444907.0,4,3.0
82,379431.0,2,3.0
82,379431.0,2,3.0
61,766315.0,6,3.0
63,766315.0,6,3.0
66,766315.0,0,3.0
26,396833.0,5,3.0
21,396833.0,5,3.0
71,396833.0,2,3.0
46,396833.0,6,3.0
43,425556.0,6,3.0
43,425556.0,4,3.0
61,232084.0,6,2.0
20,232084.0,5,2.0
65,493333.0,3,3.0
63,493333.0,3,3.0
36,493333.0,6,3.0
59,589239.0,6,3.0
59,589239.0,4,3.0
33,589239.0,6,3.0
31,589239.0,4,3.0
50,360000.0,4,3.0
28,360000.0,4,3.0
58,512500.0,6,3.0
59,512500.0,4,3.0
24,512500.0,5,3.0
93,512500.0,4,3.0
48,1330000.0,6,3.0
73,514600.0,4,3.0
66,514600.0,3,3.0
52,2450000.0,4,3.0
69,469941.0,2,3.0
76,469941.0,3,3.0
67,827000.0,1,3.0
65,827000.0,3,3.0
78,526500.0,6,3.0
53,526500.0,4,3.0
70,640216.0,2,3.0
64,640216.0,3,3.0
39,640216.0,4,3.0
82,437277.0,1,3.0
78,437277.0,1,3.0
63,474805.0,4,3.0
73,474805.0,4,3.0
42,474805.0,4,3.0
86,633002.0,1,3.0
65,633002.0,3,3.0
62,1150000.0,6,3.0
61,866961.0,6,3.0
60,866961.0,6,3.0
91,866961.0,2,3.0
31,866961.0,6,3.0
31,866961.0,5,3.0
57,346796.0,1,3.0
25,346796.0,5,3.0
25,346796.0,4,3.0
68,1003000.0,6,3.0
50,155710.0,4,2.0
41,155710.0,4,2.0
21,155710.0,3,2.0
47,706944.0,3,3.0
50,706944.0,6,3.0
29,706944.0,4,3.0
72,1045083.0,6,3.0
59,545969.0,4,3.0
62,545969.0,4,3.0
31,545969.0,5,3.0
36,552163.0,4,3.0
29,311500.0,5,3.0
60,311500.0,2,3.0
36,311500.0,6,3.0
60,311500.0,6,3.0
54,370834.0,4,3.0
49,370834.0,4,3.0
26,370834.0,5,3.0
22,370834.0,5,3.0
35,650000.0,6,3.0
39,650000.0,6,3.0
63,239333.0,3,3.0
69,239333.0,3,3.0
82,239333.0,0,3.0
27,239333.0,5,3.0
23,239333.0,5,3.0
82,464251.0,6,3.0
76,464251.0,3,3.0
47,317500.0,2,3.0
51,317500.0,2,3.0
23,317500.0,6,3.0
41,165878.0,5,2.0
31,1350000.0,6,3.0
79,552000.0,3,3.0
84,552000.0,1,3.0
56,452500.0,6,3.0
78,293583.0,4,3.0
18,293583.0,4,3.0
44,293583.0,5,3.0
29,600000.0,5,3.0
28,600000.0,6,3.0
40,693699.0,4,3.0
35,693699.0,6,3.0
60,693699.0,6,3.0
83,693699.0,2,3.0
42,311964.0,4,3.0
46,311964.0,4,3.0
22,311964.0,5,3.0
69,543366.0,3,3.0
68,543366.0,2,3.0
51,543366.0,6,3.0
56,450833.0,4,3.0
55,191843.0,2,3.0
27,191843.0,3,3.0
26,191843.0,4,3.0
49,97745.0,4,2.0
58,97745.0,3,2.0
24,97745.0,5,2.0
21,97745.0,5,2.0
22,538074.0,5,3.0
53,538074.0,4,3.0
55,538074.0,4,3.0
71,815131.0,3,3.0
56,416982.0,6,3.0
50,787500.0,6,3.0
58,787500.0,6,3.0
58,206136.0,2,3.0
57,206136.0,3,3.0
31,206136.0,4,3.0
65,451985.0,2,3.0
70,451985.0,2,3.0
58,114500.0,3,1.0
54,114500.0,0,1.0
35,114500.0,1,1.0
58,114500.0,2,1.0
68,321875.0,1,3.0
35,321875.0,4,3.0
86,321875.0,0,3.0
56,321875.0,0,3.0
57,350000.0,2,3.0
51,350000.0,4,3.0
76,380292.0,4,3.0
74,380292.0,2,3.0
33,299479.0,5,3.0
33,299479.0,4,3.0
69,426445.0,4,3.0
71,399926.0,4,3.0
75,399926.0,3,3.0
38,399926.0,4,3.0
54,300000.0,4,1.0
55,550000.0,1,3.0
35,321287.0,4,3.0
20,321287.0,5,3.0
56,502459.0,3,3.0
23,502459.0,4,3.0
47,147233.0,1,2.0
37,147233.0,2,2.0
43,800000.0,6,3.0
53,3588334.0,6,3.0
50,276389.0,4,3.0
54,276389.0,4,3.0
19,276389.0,4,3.0
50,1102500.0,6,3.0
25,1102500.0,6,3.0
20,1102500.0,5,3.0
58,1948889.0,6,3.0
58,1948889.0,6,3.0
24,1948889.0,6,3.0
38,1201453.0,6,3.0
39,1201453.0,6,3.0
56,887500.0,6,3.0
26,887500.0,5,3.0
67,1477500.0,6,3.0
67,1477500.0,6,3.0
64,1750000.0,4,3.0
39,655475.0,6,3.0
37,766667.0,6,3.0
38,766667.0,6,3.0
48,216667.0,5,3.0
78,216667.0,4,3.0
33,216667.0,6,3.0
66,216667.0,6,3.0
25,216667.0,4,3.0
58,900000.0,4,3.0
53,900000.0,4,3.0
70,236916.0,6,3.0
44,236916.0,6,3.0
40,236916.0,6,3.0
32,236916.0,5,3.0
59,691444.0,4,3.0
58,691444.0,4,3.0
33,691444.0,6,3.0
40,551458.0,6,3.0
43,551458.0,6,3.0
40,2515555.0,5,3.0
38,2515555.0,6,3.0
57,465000.0,4,2.0
22,465000.0,5,2.0
47,949459.0,4,3.0
44,949459.0,4,3.0
82,381352.0,3,3.0
72,381352.0,1,3.0
38,105000.0,2,1.0
66,495333.0,2,3.0
79,495333.0,1,3.0
63,495333.0,1,3.0
35,716667.0,4,3.0
33,716667.0,5,3.0
71,651476.0,1,3.0
66,651476.0,1,3.0
70,749889.0,3,3.0
44,749889.0,6,3.0
34,2083333.0,6,3.0
63,292192.0,1,3.0
43,292192.0,2,3.0
25,292192.0,0,3.0
25,292192.0,1,3.0
64,405000.0,1,3.0
54,405000.0,1,3.0
